index,class,path
464,LeafBlast,original/LeafBlast/IMG_4938.jpg
465,BrownSpot,original/BrownSpot/IMG_20190420_194856.jpg
466,Healthy,original/Healthy/IMG_20190424_130854.jpg
467,Hispa,original/Hispa/IMG_20190419_094330.jpg
468,LeafBlast,original/LeafBlast/IMG_20190419_141037.jpg
469,LeafBlast,original/LeafBlast/IMG_20190419_125426.jpg
470,Hispa,original/Hispa/IMG_20190419_172800.jpg
471,BrownSpot,original/BrownSpot/IMG_20190420_194915.jpg
472,Healthy,original/Healthy/IMG_20190424_133859.jpg
473,LeafBlast,original/LeafBlast/IMG_20190419_110245.jpg
474,LeafBlast,original/LeafBlast/IMG_20190419_172639.jpg
475,Hispa,original/Hispa/IMG_20190419_144231.jpg
476,Healthy,original/Healthy/IMG_20190419_172150.jpg
477,LeafBlast,original/LeafBlast/IMG_20190419_132259.jpg
478,Hispa,original/Hispa/IMG_20190419_172843.jpg
479,Healthy,original/Healthy/IMG_20190424_132223.jpg
480,Hispa,original/Hispa/IMG_20190419_115028.jpg
481,BrownSpot,original/BrownSpot/IMG_20190420_185553.jpg
482,LeafBlast,original/LeafBlast/IMG_3089.jpg
483,Healthy,original/Healthy/IMG_20190419_110555.jpg
484,Healthy,original/Healthy/IMG_20190419_165338.jpg
485,Healthy,original/Healthy/IMG_20190419_165746.jpg
486,LeafBlast,original/LeafBlast/IMG_4875.jpg
487,Hispa,original/Hispa/IMG_20190419_140044.jpg
488,LeafBlast,original/LeafBlast/IMG_20190419_170824.jpg
489,Healthy,original/Healthy/IMG_20190419_165347.jpg
490,Healthy,original/Healthy/IMG_20190419_104124.jpg
491,Hispa,original/Hispa/IMG_20190419_150853.jpg
492,Hispa,original/Hispa/IMG_20190419_103423.jpg
493,LeafBlast,original/LeafBlast/IMG_20190420_193215.jpg
494,BrownSpot,original/BrownSpot/IMG_20190420_190607.jpg
495,Healthy,original/Healthy/IMG_20190424_130145.jpg
496,BrownSpot,original/BrownSpot/IMG_20190420_191035.jpg
497,Healthy,original/Healthy/IMG_20190419_163228.jpg
498,Healthy,original/Healthy/IMG_20190419_144354.jpg
499,Hispa,original/Hispa/IMG_20190419_172812.jpg
500,BrownSpot,original/BrownSpot/IMG_20190420_193722.jpg
501,Hispa,original/Hispa/IMG_20190419_101037.jpg
502,Healthy,original/Healthy/IMG_20190419_100056.jpg
503,BrownSpot,original/BrownSpot/IMG_20190420_185849.jpg
504,LeafBlast,original/LeafBlast/IMG_20190419_110152.jpg
505,BrownSpot,original/BrownSpot/IMG_20190419_161749.jpg
506,Healthy,original/Healthy/IMG_20190419_141147.jpg
507,Healthy,original/Healthy/IMG_20190419_172322.jpg
508,LeafBlast,original/LeafBlast/IMG_20190419_175420.jpg
509,Healthy,original/Healthy/IMG_3137.jpg
510,LeafBlast,original/LeafBlast/IMG_20190419_135852.jpg
511,Healthy,original/Healthy/IMG_20190420_190012.jpg
512,Healthy,original/Healthy/IMG_20190419_172406.jpg
513,Healthy,original/Healthy/IMG_20190419_095515.jpg
514,Healthy,original/Healthy/IMG_20190419_163014.jpg
515,Hispa,original/Hispa/IMG_20190419_105641.jpg
516,Healthy,original/Healthy/IMG_20190419_134450.jpg
517,BrownSpot,original/BrownSpot/IMG_20190420_200328.jpg
518,Healthy,original/Healthy/IMG_20190419_113336.jpg
519,Healthy,original/Healthy/IMG_20190419_115107.jpg
520,Healthy,original/Healthy/IMG_20190421_195154.jpg
521,LeafBlast,original/LeafBlast/IMG_20190419_125436.jpg
522,LeafBlast,original/LeafBlast/IMG_4937.jpg
523,LeafBlast,original/LeafBlast/IMG_20190419_125441.jpg
524,BrownSpot,original/BrownSpot/IMG_20190421_195152.jpg
525,Healthy,original/Healthy/IMG_20190424_134010.jpg
526,Healthy,original/Healthy/IMG_20190419_141144.jpg
527,Hispa,original/Hispa/IMG_20190419_144252.jpg
528,Healthy,original/Healthy/IMG_20190419_123709.jpg
529,Healthy,original/Healthy/IMG_3220.jpg
530,BrownSpot,original/BrownSpot/IMG_20190419_114339.jpg
531,Healthy,original/Healthy/IMG_20190424_131429.jpg
532,LeafBlast,original/LeafBlast/IMG_20190419_161243.jpg
533,Hispa,original/Hispa/IMG_20190419_172745.jpg
534,Hispa,original/Hispa/IMG_20190424_131229.jpg
535,Hispa,original/Hispa/IMG_20190419_102315.jpg
536,Healthy,original/Healthy/IMG_20190419_172132.jpg
537,LeafBlast,original/LeafBlast/IMG_20190419_172633.jpg
538,Hispa,original/Hispa/IMG_20190419_164159.jpg
539,Healthy,original/Healthy/IMG_20190420_193442.jpg
540,Healthy,original/Healthy/IMG_20190419_144725.jpg
541,Healthy,original/Healthy/IMG_20190424_130734.jpg
542,LeafBlast,original/LeafBlast/IMG_20190419_172656.jpg
543,Healthy,original/Healthy/IMG_20190420_200439.jpg
544,Healthy,original/Healthy/IMG_20190419_164302.jpg
545,Healthy,original/Healthy/IMG_20190419_162653.jpg
546,BrownSpot,original/BrownSpot/IMG_20190420_191010.jpg
547,BrownSpot,original/BrownSpot/IMG_20190420_200359.jpg
548,LeafBlast,original/LeafBlast/IMG_20190419_135845.jpg
549,Healthy,original/Healthy/IMG_20190419_165020.jpg
550,Healthy,original/Healthy/IMG_20190419_141450.jpg
551,BrownSpot,original/BrownSpot/IMG_3239.jpg
552,Healthy,original/Healthy/IMG_20190420_200327.jpg
553,Healthy,original/Healthy/IMG_20190424_130552.jpg
554,Hispa,original/Hispa/IMG_20190419_110639.jpg
555,LeafBlast,original/LeafBlast/IMG_2983.jpg
556,LeafBlast,original/LeafBlast/IMG_20190419_115401.jpg
557,Hispa,original/Hispa/IMG_20190419_175135.jpg
558,Hispa,original/Hispa/IMG_20190419_141020.jpg
559,Hispa,original/Hispa/IMG_20190419_134341.jpg
560,Hispa,original/Hispa/IMG_20190419_144645.jpg
561,Hispa,original/Hispa/IMG_20190419_105643.jpg
562,Healthy,original/Healthy/IMG_20190424_132149.jpg
563,Healthy,original/Healthy/IMG_20190419_174549.jpg
564,Hispa,original/Hispa/IMG_20190419_172743.jpg
565,Healthy,original/Healthy/IMG_20190419_134338.jpg
566,LeafBlast,original/LeafBlast/IMG_20190419_111209.jpg
567,Hispa,original/Hispa/IMG_20190419_095930.jpg
568,Healthy,original/Healthy/IMG_20190419_124427.jpg
569,BrownSpot,original/BrownSpot/IMG_20190420_195041.jpg
570,LeafBlast,original/LeafBlast/IMG_20190420_194957.jpg
571,Healthy,original/Healthy/IMG_20190419_095648.jpg
572,BrownSpot,original/BrownSpot/IMG_20190420_194252.jpg
573,BrownSpot,original/BrownSpot/IMG_20190420_194221.jpg
574,Hispa,original/Hispa/IMG_20190419_114451.jpg
575,Healthy,original/Healthy/IMG_20190419_125021.jpg
576,Hispa,original/Hispa/IMG_20190419_144202.jpg
577,LeafBlast,original/LeafBlast/IMG_20190419_172630.jpg
578,LeafBlast,original/LeafBlast/IMG_20190420_194946.jpg
579,LeafBlast,original/LeafBlast/IMG_3053.jpg
580,LeafBlast,original/LeafBlast/IMG_20190419_145412.jpg
581,BrownSpot,original/BrownSpot/IMG_20190421_195243.jpg
582,BrownSpot,original/BrownSpot/IMG_20190420_194712.jpg
583,Healthy,original/Healthy/IMG_20190421_195834.jpg
584,Healthy,original/Healthy/IMG_20190419_095003.jpg
585,BrownSpot,original/BrownSpot/IMG_20190420_200358.jpg
586,LeafBlast,original/LeafBlast/IMG_20190419_114002.jpg
587,LeafBlast,original/LeafBlast/IMG_20190419_175205.jpg
588,BrownSpot,original/BrownSpot/IMG_20190420_194246.jpg
589,BrownSpot,original/BrownSpot/IMG_20190420_193536.jpg
590,BrownSpot,original/BrownSpot/IMG_20190420_194216.jpg
591,Healthy,original/Healthy/IMG_20190424_130528.jpg
592,LeafBlast,original/LeafBlast/IMG_5516.jpg
593,Healthy,original/Healthy/IMG_20190419_172946.jpg
594,BrownSpot,original/BrownSpot/IMG_20190420_194619.jpg
595,Healthy,original/Healthy/IMG_20190419_172343.jpg
596,Healthy,original/Healthy/IMG_20190419_174221.jpg
597,Healthy,original/Healthy/IMG_20190419_103606.jpg
598,Hispa,original/Hispa/IMG_20190419_172753.jpg
599,Healthy,original/Healthy/IMG_20190419_115117.jpg
600,LeafBlast,original/LeafBlast/IMG_20190419_153244.jpg
601,LeafBlast,original/LeafBlast/IMG_20190419_175223.jpg
602,Hispa,original/Hispa/IMG_20190419_152718.jpg
603,Healthy,original/Healthy/IMG_20190419_102254.jpg
604,Healthy,original/Healthy/IMG_20190419_171016.jpg
605,Hispa,original/Hispa/IMG_20190419_145533.jpg
606,LeafBlast,original/LeafBlast/IMG_20190420_195307.jpg
607,Healthy,original/Healthy/IMG_20190424_130136.jpg
608,Healthy,original/Healthy/IMG_20190419_171013.jpg
609,BrownSpot,original/BrownSpot/IMG_20190420_190330.jpg
610,Healthy,original/Healthy/IMG_20190424_133724.jpg
611,BrownSpot,original/BrownSpot/IMG_20190420_190323.jpg
612,Hispa,original/Hispa/IMG_20190419_134701.jpg
613,BrownSpot,original/BrownSpot/IMG_20190420_194830.jpg
614,Hispa,original/Hispa/IMG_20190419_095315.jpg
615,Healthy,original/Healthy/IMG_20190419_164305.jpg
616,LeafBlast,original/LeafBlast/IMG_20190419_100509.jpg
617,Healthy,original/Healthy/IMG_20190419_124738.jpg
618,Hispa,original/Hispa/IMG_20190419_134321.jpg
619,LeafBlast,original/LeafBlast/IMG_20190419_123910.jpg
620,Healthy,original/Healthy/IMG_20190419_094953.jpg
621,LeafBlast,original/LeafBlast/IMG_5499.jpg
622,Healthy,original/Healthy/IMG_20190419_172347.jpg
623,BrownSpot,original/BrownSpot/IMG_20190420_195052.jpg
624,LeafBlast,original/LeafBlast/IMG_20190420_190737.jpg
625,BrownSpot,original/BrownSpot/IMG_20190420_190653.jpg
626,BrownSpot,original/BrownSpot/IMG_20190421_195150.jpg
627,Healthy,original/Healthy/IMG_20190419_123642.jpg
628,Hispa,original/Hispa/IMG_20190420_194404.jpg
629,Healthy,original/Healthy/IMG_20190419_140153.jpg
630,Hispa,original/Hispa/IMG_20190419_162904.jpg
631,LeafBlast,original/LeafBlast/IMG_20190420_190749.jpg
632,Healthy,original/Healthy/IMG_20190420_190017.jpg
633,Healthy,original/Healthy/IMG_3132.jpg
634,BrownSpot,original/BrownSpot/IMG_3161.jpg
635,Hispa,original/Hispa/IMG_20190419_174056.jpg
636,LeafBlast,original/LeafBlast/IMG_4833.jpg
637,Healthy,original/Healthy/IMG_20190419_144828.jpg
638,LeafBlast,original/LeafBlast/IMG_20190419_140015.jpg
639,Healthy,original/Healthy/IMG_20190424_133636.jpg
640,LeafBlast,original/LeafBlast/IMG_20190419_170723.jpg
641,Healthy,original/Healthy/IMG_20190424_133242.jpg
642,BrownSpot,original/BrownSpot/IMG_20190420_195106.jpg
643,Hispa,original/Hispa/IMG_20190419_094254.jpg
644,LeafBlast,original/LeafBlast/IMG_20190419_174017.jpg
645,Healthy,original/Healthy/IMG_20190424_125837.jpg
646,LeafBlast,original/LeafBlast/IMG_20190420_190829.jpg
647,Healthy,original/Healthy/IMG_20190419_130116.jpg
648,LeafBlast,original/LeafBlast/IMG_4952.jpg
649,Healthy,original/Healthy/IMG_20190419_133951.jpg
650,Healthy,original/Healthy/IMG_20190419_162952.jpg
651,LeafBlast,original/LeafBlast/IMG_20190419_112216.jpg
652,BrownSpot,original/BrownSpot/IMG_20190424_134125.jpg
653,LeafBlast,original/LeafBlast/IMG_20190419_140348.jpg
654,LeafBlast,original/LeafBlast/IMG_20190419_114718.jpg
655,LeafBlast,original/LeafBlast/IMG_4951.jpg
656,LeafBlast,original/LeafBlast/IMG_5514.jpg
657,Healthy,original/Healthy/IMG_20190419_163322.jpg
658,LeafBlast,original/LeafBlast/IMG_20190419_132023.jpg
659,Hispa,original/Hispa/IMG_20190419_161945.jpg
660,LeafBlast,original/LeafBlast/IMG_20190419_173958.jpg
661,Healthy,original/Healthy/IMG_20190419_170431.jpg
662,Healthy,original/Healthy/IMG_20190424_131011.jpg
663,BrownSpot,original/BrownSpot/IMG_20190420_195438.jpg
664,LeafBlast,original/LeafBlast/IMG_20190419_100625.jpg
665,BrownSpot,original/BrownSpot/IMG_20190420_190334.jpg
666,LeafBlast,original/LeafBlast/IMG_20190419_170811.jpg
667,BrownSpot,original/BrownSpot/IMG_20190421_195239.jpg
668,BrownSpot,original/BrownSpot/IMG_3224.jpg
669,Healthy,original/Healthy/IMG_20190421_195312.jpg
670,Healthy,original/Healthy/IMG_20190419_095448.jpg
671,BrownSpot,original/BrownSpot/IMG_3242.jpg
672,Healthy,original/Healthy/IMG_20190419_171222.jpg
673,LeafBlast,original/LeafBlast/IMG_20190419_112247.jpg
674,Healthy,original/Healthy/IMG_20190424_132442.jpg
675,Healthy,original/Healthy/IMG_20190419_135959.jpg
676,Healthy,original/Healthy/IMG_20190419_133856.jpg
677,BrownSpot,original/BrownSpot/IMG_3073.jpg
678,BrownSpot,original/BrownSpot/IMG_20190420_194920.jpg
679,LeafBlast,original/LeafBlast/IMG_20190419_132305.jpg
680,Healthy,original/Healthy/IMG_20190424_130604.jpg
681,Healthy,original/Healthy/IMG_20190419_135815.jpg
682,Healthy,original/Healthy/IMG_20190419_112937.jpg
683,Healthy,original/Healthy/IMG_20190419_095629.jpg
684,BrownSpot,original/BrownSpot/IMG_4906.jpg
685,BrownSpot,original/BrownSpot/IMG_20190420_194810.jpg
686,Healthy,original/Healthy/IMG_20190419_162134.jpg
687,Hispa,original/Hispa/IMG_20190419_161136.jpg
688,Healthy,original/Healthy/IMG_20190419_100218.jpg
689,Healthy,original/Healthy/IMG_20190419_165326.jpg
690,Healthy,original/Healthy/IMG_20190419_134637.jpg
691,Hispa,original/Hispa/IMG_20190419_124748.jpg
692,Hispa,original/Hispa/IMG_20190419_172746.jpg
693,BrownSpot,original/BrownSpot/IMG_20190420_195413.jpg
694,LeafBlast,original/LeafBlast/IMG_3094.jpg
695,Healthy,original/Healthy/IMG_20190424_133725.jpg
696,LeafBlast,original/LeafBlast/IMG_3084.jpg
697,BrownSpot,original/BrownSpot/IMG_20190421_195254.jpg
698,Hispa,original/Hispa/IMG_20190419_173216.jpg
699,BrownSpot,original/BrownSpot/IMG_20190420_194828.jpg
700,Healthy,original/Healthy/IMG_20190419_101031.jpg
701,Healthy,original/Healthy/IMG_20190424_133556.jpg
702,Healthy,original/Healthy/IMG_20190419_172336.jpg
703,LeafBlast,original/LeafBlast/IMG_3022.jpg
704,BrownSpot,original/BrownSpot/IMG_20190421_195703.jpg
705,Healthy,original/Healthy/IMG_20190424_130433.jpg
706,LeafBlast,original/LeafBlast/IMG_4919.jpg
707,LeafBlast,original/LeafBlast/IMG_20190419_162839.jpg
708,Healthy,original/Healthy/IMG_20190419_162743.jpg
709,Healthy,original/Healthy/IMG_20190424_130621.jpg
710,Healthy,original/Healthy/IMG_20190424_132516.jpg
711,Hispa,original/Hispa/IMG_20190419_094850.jpg
712,Healthy,original/Healthy/IMG_20190419_171301.jpg
713,BrownSpot,original/BrownSpot/IMG_20190420_194611.jpg
714,Healthy,original/Healthy/IMG_20190419_145326.jpg
715,Healthy,original/Healthy/IMG_20190424_130013.jpg
716,Hispa,original/Hispa/IMG_20190419_173225.jpg
717,LeafBlast,original/LeafBlast/IMG_20190419_145413.jpg
718,Healthy,original/Healthy/IMG_20190419_144722.jpg
719,BrownSpot,original/BrownSpot/IMG_20190420_193952.jpg
720,BrownSpot,original/BrownSpot/IMG_3226.jpg
721,Healthy,original/Healthy/IMG_20190420_194337.jpg
722,LeafBlast,original/LeafBlast/IMG_20190419_144834.jpg
723,Hispa,original/Hispa/IMG_20190419_171922.jpg
724,Healthy,original/Healthy/IMG_20190424_130618.jpg
725,LeafBlast,original/LeafBlast/IMG_20190419_132021.jpg
726,Healthy,original/Healthy/IMG_20190420_190032.jpg
727,Hispa,original/Hispa/IMG_20190419_130353.jpg
728,BrownSpot,original/BrownSpot/IMG_5511.jpg
729,Healthy,original/Healthy/IMG_20190420_193501.jpg
730,Healthy,original/Healthy/IMG_20190419_113408.jpg
731,Healthy,original/Healthy/IMG_20190419_112046.jpg
732,LeafBlast,original/LeafBlast/IMG_20190419_105602.jpg
733,BrownSpot,original/BrownSpot/IMG_20190420_190356.jpg
734,Healthy,original/Healthy/IMG_20190424_133812.jpg
735,LeafBlast,original/LeafBlast/IMG_20190419_172855.jpg
736,Hispa,original/Hispa/IMG_20190419_165642.jpg
737,LeafBlast,original/LeafBlast/IMG_20190419_110347.jpg
738,Healthy,original/Healthy/IMG_20190419_172121.jpg
739,Hispa,original/Hispa/IMG_20190419_161739.jpg
740,LeafBlast,original/LeafBlast/IMG_20190420_195254.jpg
741,BrownSpot,original/BrownSpot/IMG_4901.jpg
742,LeafBlast,original/LeafBlast/IMG_20190419_105659.jpg
743,LeafBlast,original/LeafBlast/IMG_20190419_100616.jpg
744,Healthy,original/Healthy/IMG_20190419_103238.jpg
745,Healthy,original/Healthy/IMG_20190419_163133.jpg
746,LeafBlast,original/LeafBlast/IMG_20190419_174310.jpg
747,Healthy,original/Healthy/IMG_20190419_095609.jpg
748,LeafBlast,original/LeafBlast/IMG_5502.jpg
749,Healthy,original/Healthy/IMG_20190424_133149.jpg
750,Healthy,original/Healthy/IMG_20190419_123951.jpg
751,LeafBlast,original/LeafBlast/IMG_20190419_161517.jpg
752,Hispa,original/Hispa/IMG_20190419_173251.jpg
753,LeafBlast,original/LeafBlast/IMG_20190419_175423.jpg
754,Healthy,original/Healthy/IMG_20190424_133920.jpg
755,LeafBlast,original/LeafBlast/IMG_20190419_112220.jpg
756,LeafBlast,original/LeafBlast/IMG_20190419_105606.jpg
757,BrownSpot,original/BrownSpot/IMG_20190420_190642.jpg
758,Healthy,original/Healthy/IMG_20190419_134347.jpg
759,BrownSpot,original/BrownSpot/IMG_20190420_191021.jpg
760,Healthy,original/Healthy/IMG_20190424_133238.jpg
761,Healthy,original/Healthy/IMG_20190424_132054.jpg
762,Healthy,original/Healthy/IMG_20190419_134420.jpg
763,Hispa,original/Hispa/IMG_20190419_144637.jpg
764,LeafBlast,original/LeafBlast/IMG_20190419_175212.jpg
765,Healthy,original/Healthy/IMG_20190419_095758.jpg
766,Healthy,original/Healthy/IMG_20190424_130825.jpg
767,LeafBlast,original/LeafBlast/IMG_4907.jpg
768,Healthy,original/Healthy/IMG_20190421_195758.jpg
769,Healthy,original/Healthy/IMG_20190424_131531.jpg
770,BrownSpot,original/BrownSpot/IMG_4905.jpg
771,BrownSpot,original/BrownSpot/IMG_20190420_193533.jpg
772,Hispa,original/Hispa/IMG_20190424_132356.jpg
773,Hispa,original/Hispa/IMG_20190419_171900.jpg
774,Healthy,original/Healthy/IMG_20190419_163140.jpg
775,LeafBlast,original/LeafBlast/IMG_4768.jpg
776,LeafBlast,original/LeafBlast/IMG_20190419_113457.jpg
777,Healthy,original/Healthy/IMG_20190419_100701.jpg
778,BrownSpot,original/BrownSpot/IMG_20190420_194710.jpg
779,BrownSpot,original/BrownSpot/IMG_20190420_195230.jpg
780,LeafBlast,original/LeafBlast/IMG_20190419_112608.jpg
781,Healthy,original/Healthy/IMG_20190419_134352.jpg
782,Healthy,original/Healthy/IMG_4956.jpg
783,Hispa,original/Hispa/IMG_20190420_194642.jpg
784,Healthy,original/Healthy/IMG_20190419_134559.jpg
785,Healthy,original/Healthy/IMG_20190424_133838.jpg
786,LeafBlast,original/LeafBlast/IMG_20190419_124542.jpg
787,LeafBlast,original/LeafBlast/IMG_20190420_194945.jpg
788,Healthy,original/Healthy/IMG_20190419_164955.jpg
789,BrownSpot,original/BrownSpot/IMG_20190420_194507.jpg
790,LeafBlast,original/LeafBlast/IMG_4920.jpg
791,Healthy,original/Healthy/IMG_20190420_194712_1.jpg
792,Healthy,original/Healthy/IMG_20190419_172914.jpg
793,LeafBlast,original/LeafBlast/IMG_20190420_193731.jpg
794,Healthy,original/Healthy/IMG_3232.jpg
795,BrownSpot,original/BrownSpot/IMG_20190420_191114.jpg
796,Healthy,original/Healthy/IMG_20190424_133711.jpg
797,Healthy,original/Healthy/IMG_20190419_152551.jpg
798,Healthy,original/Healthy/IMG_20190419_164107.jpg
799,Healthy,original/Healthy/IMG_20190419_124032.jpg
800,Healthy,original/Healthy/IMG_20190419_144243.jpg
801,BrownSpot,original/BrownSpot/IMG_20190420_194805.jpg
802,LeafBlast,original/LeafBlast/IMG_20190419_145347.jpg
803,Hispa,original/Hispa/IMG_20190419_161346.jpg
804,LeafBlast,original/LeafBlast/IMG_4839.jpg
805,Healthy,original/Healthy/IMG_20190419_165115.jpg
806,BrownSpot,original/BrownSpot/IMG_20190424_130627.jpg
807,Healthy,original/Healthy/IMG_20190419_145234.jpg
808,LeafBlast,original/LeafBlast/IMG_20190419_162724.jpg
809,Healthy,original/Healthy/IMG_20190419_145538.jpg
810,LeafBlast,original/LeafBlast/IMG_20190419_112154.jpg
811,Hispa,original/Hispa/IMG_20190419_100047.jpg
812,BrownSpot,original/BrownSpot/IMG_20190424_131754.jpg
813,Healthy,original/Healthy/IMG_20190419_134756.jpg
814,LeafBlast,original/LeafBlast/IMG_20190419_113447.jpg
815,LeafBlast,original/LeafBlast/IMG_20190419_110637.jpg
816,Healthy,original/Healthy/IMG_20190424_131418.jpg
817,Healthy,original/Healthy/IMG_20190419_144750.jpg
818,Healthy,original/Healthy/IMG_20190419_164243.jpg
819,Healthy,original/Healthy/IMG_20190419_134441.jpg
820,LeafBlast,original/LeafBlast/IMG_20190419_110216.jpg
821,BrownSpot,original/BrownSpot/IMG_20190421_195226.jpg
822,LeafBlast,original/LeafBlast/IMG_20190419_124402.jpg
823,Healthy,original/Healthy/IMG_20190420_190054.jpg
824,LeafBlast,original/LeafBlast/IMG_20190419_135918.jpg
825,Healthy,original/Healthy/IMG_20190419_113611.jpg
826,Healthy,original/Healthy/IMG_20190424_132055.jpg
827,Healthy,original/Healthy/IMG_20190419_174237.jpg
828,LeafBlast,original/LeafBlast/IMG_3101.jpg
829,Healthy,original/Healthy/IMG_20190424_132151.jpg
830,LeafBlast,original/LeafBlast/IMG_20190419_111117.jpg
831,Healthy,original/Healthy/IMG_20190419_175250.jpg
832,Healthy,original/Healthy/IMG_20190420_194103.jpg
833,LeafBlast,original/LeafBlast/IMG_3024.jpg
834,Healthy,original/Healthy/IMG_20190424_130423.jpg
835,Healthy,original/Healthy/IMG_20190424_133111.jpg
836,Healthy,original/Healthy/IMG_20190424_131328.jpg
837,BrownSpot,original/BrownSpot/IMG_20190420_195234.jpg
838,LeafBlast,original/LeafBlast/IMG_20190419_174313.jpg
839,Hispa,original/Hispa/IMG_20190419_173042.jpg
840,Healthy,original/Healthy/IMG_20190419_113348.jpg
841,Healthy,original/Healthy/IMG_20190420_194346_1.jpg
842,BrownSpot,original/BrownSpot/IMG_20190420_194606.jpg
843,Healthy,original/Healthy/IMG_20190419_173904.jpg
844,Healthy,original/Healthy/IMG_20190419_134900.jpg
845,BrownSpot,original/BrownSpot/IMG_20190420_194447_1.jpg
846,LeafBlast,original/LeafBlast/IMG_20190419_095523.jpg
847,Hispa,original/Hispa/IMG_20190419_140125.jpg
848,Healthy,original/Healthy/IMG_20190424_132259.jpg
849,LeafBlast,original/LeafBlast/IMG_20190419_140344.jpg
850,LeafBlast,original/LeafBlast/IMG_20190419_114455.jpg
851,Healthy,original/Healthy/IMG_20190419_102311.jpg
852,LeafBlast,original/LeafBlast/IMG_20190421_195512.jpg
853,Hispa,original/Hispa/IMG_20190424_133934.jpg
854,LeafBlast,original/LeafBlast/IMG_20190419_112241.jpg
855,LeafBlast,original/LeafBlast/IMG_4946.jpg
856,Hispa,original/Hispa/IMG_20190419_165619.jpg
857,LeafBlast,original/LeafBlast/IMG_20190419_172853.jpg
858,LeafBlast,original/LeafBlast/IMG_20190419_135855.jpg
859,Hispa,original/Hispa/IMG_20190419_144146.jpg
860,Healthy,original/Healthy/IMG_20190419_164025.jpg
861,LeafBlast,original/LeafBlast/IMG_20190419_110350.jpg
862,Healthy,original/Healthy/IMG_20190419_100517.jpg
863,Hispa,original/Hispa/IMG_20190419_113353.jpg
864,Hispa,original/Hispa/IMG_20190419_172810.jpg
865,Hispa,original/Hispa/IMG_20190419_162844.jpg
866,Hispa,original/Hispa/IMG_20190419_162928.jpg
867,LeafBlast,original/LeafBlast/IMG_3169.jpg
868,Healthy,original/Healthy/IMG_20190419_175137.jpg
869,Hispa,original/Hispa/IMG_20190419_174059.jpg
870,Healthy,original/Healthy/IMG_20190419_145027.jpg
871,LeafBlast,original/LeafBlast/IMG_20190420_185905.jpg
872,LeafBlast,original/LeafBlast/IMG_20190419_103956.jpg
873,Healthy,original/Healthy/IMG_20190419_172332.jpg
874,BrownSpot,original/BrownSpot/IMG_20190420_193854.jpg
875,Healthy,original/Healthy/IMG_20190419_162646.jpg
876,Healthy,original/Healthy/IMG_20190419_172049.jpg
877,Healthy,original/Healthy/IMG_20190424_131729.jpg
878,Healthy,original/Healthy/IMG_20190419_144714.jpg
879,Healthy,original/Healthy/IMG_20190419_125232.jpg
880,BrownSpot,original/BrownSpot/IMG_20190420_195153.jpg
881,BrownSpot,original/BrownSpot/IMG_20190420_193754.jpg
882,Healthy,original/Healthy/IMG_20190420_200458.jpg
883,LeafBlast,original/LeafBlast/IMG_20190419_163239.jpg
884,Healthy,original/Healthy/IMG_20190424_131552.jpg
885,BrownSpot,original/BrownSpot/IMG_20190420_195049.jpg
886,LeafBlast,original/LeafBlast/IMG_20190419_141047.jpg
887,Hispa,original/Hispa/IMG_20190420_194342_1.jpg
888,LeafBlast,original/LeafBlast/IMG_20190419_135929.jpg
889,BrownSpot,original/BrownSpot/IMG_20190419_103247.jpg
890,LeafBlast,original/LeafBlast/IMG_4765.jpg
891,Healthy,original/Healthy/IMG_20190419_161814.jpg
892,BrownSpot,original/BrownSpot/IMG_20190420_195104.jpg
893,BrownSpot,original/BrownSpot/IMG_20190420_200329.jpg
894,BrownSpot,original/BrownSpot/IMG_20190424_134128.jpg
895,BrownSpot,original/BrownSpot/IMG_20190420_191049.jpg
896,LeafBlast,original/LeafBlast/IMG_20190419_111229.jpg
897,LeafBlast,original/LeafBlast/IMG_20190419_170445.jpg
898,Healthy,original/Healthy/IMG_20190421_195322.jpg
899,Healthy,original/Healthy/IMG_20190424_131243.jpg
900,Healthy,original/Healthy/IMG_20190419_124350.jpg
901,LeafBlast,original/LeafBlast/IMG_3167.jpg
902,Healthy,original/Healthy/IMG_20190424_134046.jpg
903,Healthy,original/Healthy/IMG_20190419_094932.jpg
904,Healthy,original/Healthy/IMG_20190419_135730.jpg
905,Healthy,original/Healthy/IMG_3108.jpg
906,LeafBlast,original/LeafBlast/IMG_20190419_114644.jpg
907,Healthy,original/Healthy/IMG_20190424_132124.jpg
908,LeafBlast,original/LeafBlast/IMG_20190419_161115.jpg
909,LeafBlast,original/LeafBlast/IMG_20190419_175321.jpg
910,Healthy,original/Healthy/IMG_20190419_163130.jpg
911,Hispa,original/Hispa/IMG_20190419_110519.jpg
912,LeafBlast,original/LeafBlast/IMG_20190419_161534.jpg
913,LeafBlast,original/LeafBlast/IMG_5513.jpg
914,Healthy,original/Healthy/IMG_20190419_130145.jpg
915,Hispa,original/Hispa/IMG_20190419_134311.jpg
916,LeafBlast,original/LeafBlast/IMG_20190419_135952.jpg
917,Hispa,original/Hispa/IMG_20190419_131449.jpg
918,Healthy,original/Healthy/IMG_20190419_153305.jpg
919,LeafBlast,original/LeafBlast/IMG_3014.jpg
920,Healthy,original/Healthy/IMG_20190419_163311.jpg
921,BrownSpot,original/BrownSpot/IMG_20190420_191027.jpg
922,BrownSpot,original/BrownSpot/IMG_20190420_190143.jpg
923,Hispa,original/Hispa/IMG_20190419_170903.jpg
