index,class,path
409,Healthy,preprocessed/Healthy/IMG_3128.jpg
410,Healthy,preprocessed/Healthy/IMG_20190420_194732.jpg
411,Healthy,preprocessed/Healthy/IMG_20190419_115105.jpg
412,Hispa,preprocessed/Hispa/IMG_20190419_110508.jpg
413,Hispa,preprocessed/Hispa/IMG_20190420_194355.jpg
414,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195453.jpg
415,Healthy,preprocessed/Healthy/IMG_20190419_133901.jpg
416,LeafBlast,preprocessed/LeafBlast/IMG_20190419_163934.jpg
417,Hispa,preprocessed/Hispa/IMG_20190419_140200.jpg
418,BrownSpot,preprocessed/BrownSpot/IMG_20190419_113926.jpg
419,Healthy,preprocessed/Healthy/IMG_20190419_094843.jpg
420,BrownSpot,preprocessed/BrownSpot/IMG_20190420_193749.jpg
421,LeafBlast,preprocessed/LeafBlast/IMG_3114.jpg
422,LeafBlast,preprocessed/LeafBlast/IMG_3009.jpg
423,BrownSpot,preprocessed/BrownSpot/IMG_20190419_145335.jpg
424,LeafBlast,preprocessed/LeafBlast/IMG_4953.jpg
425,Hispa,preprocessed/Hispa/IMG_20190419_163050.jpg
426,LeafBlast,preprocessed/LeafBlast/IMG_20190419_132301.jpg
427,LeafBlast,preprocessed/LeafBlast/IMG_4934.jpg
428,BrownSpot,preprocessed/BrownSpot/IMG_20190421_200110.jpg
429,LeafBlast,preprocessed/LeafBlast/IMG_20190419_134540.jpg
430,LeafBlast,preprocessed/LeafBlast/IMG_5523.jpg
431,Healthy,preprocessed/Healthy/IMG_20190424_133656.jpg
432,Healthy,preprocessed/Healthy/IMG_20190419_095745.jpg
433,Healthy,preprocessed/Healthy/IMG_20190419_164015.jpg
434,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194236.jpg
435,Hispa,preprocessed/Hispa/IMG_20190419_140209.jpg
436,Healthy,preprocessed/Healthy/IMG_20190419_124247.jpg
437,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194711.jpg
438,LeafBlast,preprocessed/LeafBlast/IMG_4856.jpg
439,Healthy,preprocessed/Healthy/IMG_20190419_171250.jpg
440,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110249.jpg
441,Hispa,preprocessed/Hispa/IMG_20190424_133531.jpg
442,Healthy,preprocessed/Healthy/IMG_20190420_194316.jpg
443,Healthy,preprocessed/Healthy/IMG_20190424_132059.jpg
444,LeafBlast,preprocessed/LeafBlast/IMG_20190419_133926.jpg
445,Hispa,preprocessed/Hispa/IMG_20190419_163105.jpg
446,LeafBlast,preprocessed/LeafBlast/IMG_2978.jpg
447,Healthy,preprocessed/Healthy/IMG_20190424_130731.jpg
448,Healthy,preprocessed/Healthy/IMG_3113.jpg
449,Healthy,preprocessed/Healthy/IMG_20190419_144836.jpg
450,Healthy,preprocessed/Healthy/IMG_20190419_144058.jpg
451,LeafBlast,preprocessed/LeafBlast/IMG_20190420_191427.jpg
452,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194447.jpg
453,Healthy,preprocessed/Healthy/IMG_20190419_163007.jpg
454,BrownSpot,preprocessed/BrownSpot/IMG_3047.jpg
455,Hispa,preprocessed/Hispa/IMG_20190419_100857.jpg
456,Hispa,preprocessed/Hispa/IMG_20190419_172704.jpg
457,Healthy,preprocessed/Healthy/IMG_20190419_153046.jpg
458,Healthy,preprocessed/Healthy/IMG_20190420_194333.jpg
459,Hispa,preprocessed/Hispa/IMG_20190419_131606.jpg
460,Hispa,preprocessed/Hispa/IMG_20190419_170919.jpg
461,Hispa,preprocessed/Hispa/IMG_20190419_144601.jpg
462,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190157.jpg
463,Healthy,preprocessed/Healthy/IMG_20190419_163150.jpg
464,LeafBlast,preprocessed/LeafBlast/IMG_4938.jpg
465,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194856.jpg
466,Healthy,preprocessed/Healthy/IMG_20190424_130854.jpg
467,Hispa,preprocessed/Hispa/IMG_20190419_094330.jpg
468,LeafBlast,preprocessed/LeafBlast/IMG_20190419_141037.jpg
469,LeafBlast,preprocessed/LeafBlast/IMG_20190419_125426.jpg
470,Hispa,preprocessed/Hispa/IMG_20190419_172800.jpg
471,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194915.jpg
472,Healthy,preprocessed/Healthy/IMG_20190424_133859.jpg
473,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110245.jpg
474,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172639.jpg
475,Hispa,preprocessed/Hispa/IMG_20190419_144231.jpg
476,Healthy,preprocessed/Healthy/IMG_20190419_172150.jpg
477,LeafBlast,preprocessed/LeafBlast/IMG_20190419_132259.jpg
478,Hispa,preprocessed/Hispa/IMG_20190419_172843.jpg
479,Healthy,preprocessed/Healthy/IMG_20190424_132223.jpg
480,Hispa,preprocessed/Hispa/IMG_20190419_115028.jpg
481,BrownSpot,preprocessed/BrownSpot/IMG_20190420_185553.jpg
482,LeafBlast,preprocessed/LeafBlast/IMG_3089.jpg
483,Healthy,preprocessed/Healthy/IMG_20190419_110555.jpg
484,Healthy,preprocessed/Healthy/IMG_20190419_165338.jpg
485,Healthy,preprocessed/Healthy/IMG_20190419_165746.jpg
486,LeafBlast,preprocessed/LeafBlast/IMG_4875.jpg
487,Hispa,preprocessed/Hispa/IMG_20190419_140044.jpg
488,LeafBlast,preprocessed/LeafBlast/IMG_20190419_170824.jpg
489,Healthy,preprocessed/Healthy/IMG_20190419_165347.jpg
490,Healthy,preprocessed/Healthy/IMG_20190419_104124.jpg
491,Hispa,preprocessed/Hispa/IMG_20190419_150853.jpg
492,Hispa,preprocessed/Hispa/IMG_20190419_103423.jpg
493,LeafBlast,preprocessed/LeafBlast/IMG_20190420_193215.jpg
494,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190607.jpg
495,Healthy,preprocessed/Healthy/IMG_20190424_130145.jpg
496,BrownSpot,preprocessed/BrownSpot/IMG_20190420_191035.jpg
497,Healthy,preprocessed/Healthy/IMG_20190419_163228.jpg
498,Healthy,preprocessed/Healthy/IMG_20190419_144354.jpg
499,Hispa,preprocessed/Hispa/IMG_20190419_172812.jpg
500,BrownSpot,preprocessed/BrownSpot/IMG_20190420_193722.jpg
501,Hispa,preprocessed/Hispa/IMG_20190419_101037.jpg
502,Healthy,preprocessed/Healthy/IMG_20190419_100056.jpg
503,BrownSpot,preprocessed/BrownSpot/IMG_20190420_185849.jpg
504,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110152.jpg
505,BrownSpot,preprocessed/BrownSpot/IMG_20190419_161749.jpg
506,Healthy,preprocessed/Healthy/IMG_20190419_141147.jpg
507,Healthy,preprocessed/Healthy/IMG_20190419_172322.jpg
508,LeafBlast,preprocessed/LeafBlast/IMG_20190419_175420.jpg
509,Healthy,preprocessed/Healthy/IMG_3137.jpg
510,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135852.jpg
511,Healthy,preprocessed/Healthy/IMG_20190420_190012.jpg
512,Healthy,preprocessed/Healthy/IMG_20190419_172406.jpg
513,Healthy,preprocessed/Healthy/IMG_20190419_095515.jpg
514,Healthy,preprocessed/Healthy/IMG_20190419_163014.jpg
515,Hispa,preprocessed/Hispa/IMG_20190419_105641.jpg
516,Healthy,preprocessed/Healthy/IMG_20190419_134450.jpg
517,BrownSpot,preprocessed/BrownSpot/IMG_20190420_200328.jpg
518,Healthy,preprocessed/Healthy/IMG_20190419_113336.jpg
519,Healthy,preprocessed/Healthy/IMG_20190419_115107.jpg
520,Healthy,preprocessed/Healthy/IMG_20190421_195154.jpg
521,LeafBlast,preprocessed/LeafBlast/IMG_20190419_125436.jpg
522,LeafBlast,preprocessed/LeafBlast/IMG_4937.jpg
523,LeafBlast,preprocessed/LeafBlast/IMG_20190419_125441.jpg
524,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195152.jpg
525,Healthy,preprocessed/Healthy/IMG_20190424_134010.jpg
526,Healthy,preprocessed/Healthy/IMG_20190419_141144.jpg
527,Hispa,preprocessed/Hispa/IMG_20190419_144252.jpg
528,Healthy,preprocessed/Healthy/IMG_20190419_123709.jpg
529,Healthy,preprocessed/Healthy/IMG_3220.jpg
530,BrownSpot,preprocessed/BrownSpot/IMG_20190419_114339.jpg
531,Healthy,preprocessed/Healthy/IMG_20190424_131429.jpg
532,LeafBlast,preprocessed/LeafBlast/IMG_20190419_161243.jpg
533,Hispa,preprocessed/Hispa/IMG_20190419_172745.jpg
534,Hispa,preprocessed/Hispa/IMG_20190424_131229.jpg
535,Hispa,preprocessed/Hispa/IMG_20190419_102315.jpg
536,Healthy,preprocessed/Healthy/IMG_20190419_172132.jpg
537,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172633.jpg
538,Hispa,preprocessed/Hispa/IMG_20190419_164159.jpg
539,Healthy,preprocessed/Healthy/IMG_20190420_193442.jpg
540,Healthy,preprocessed/Healthy/IMG_20190419_144725.jpg
541,Healthy,preprocessed/Healthy/IMG_20190424_130734.jpg
542,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172656.jpg
543,Healthy,preprocessed/Healthy/IMG_20190420_200439.jpg
544,Healthy,preprocessed/Healthy/IMG_20190419_164302.jpg
545,Healthy,preprocessed/Healthy/IMG_20190419_162653.jpg
546,BrownSpot,preprocessed/BrownSpot/IMG_20190420_191010.jpg
547,BrownSpot,preprocessed/BrownSpot/IMG_20190420_200359.jpg
548,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135845.jpg
549,Healthy,preprocessed/Healthy/IMG_20190419_165020.jpg
550,Healthy,preprocessed/Healthy/IMG_20190419_141450.jpg
551,BrownSpot,preprocessed/BrownSpot/IMG_3239.jpg
552,Healthy,preprocessed/Healthy/IMG_20190420_200327.jpg
553,Healthy,preprocessed/Healthy/IMG_20190424_130552.jpg
554,Hispa,preprocessed/Hispa/IMG_20190419_110639.jpg
555,LeafBlast,preprocessed/LeafBlast/IMG_2983.jpg
556,LeafBlast,preprocessed/LeafBlast/IMG_20190419_115401.jpg
557,Hispa,preprocessed/Hispa/IMG_20190419_175135.jpg
558,Hispa,preprocessed/Hispa/IMG_20190419_141020.jpg
559,Hispa,preprocessed/Hispa/IMG_20190419_134341.jpg
560,Hispa,preprocessed/Hispa/IMG_20190419_144645.jpg
561,Hispa,preprocessed/Hispa/IMG_20190419_105643.jpg
562,Healthy,preprocessed/Healthy/IMG_20190424_132149.jpg
563,Healthy,preprocessed/Healthy/IMG_20190419_174549.jpg
564,Hispa,preprocessed/Hispa/IMG_20190419_172743.jpg
565,Healthy,preprocessed/Healthy/IMG_20190419_134338.jpg
566,LeafBlast,preprocessed/LeafBlast/IMG_20190419_111209.jpg
567,Hispa,preprocessed/Hispa/IMG_20190419_095930.jpg
568,Healthy,preprocessed/Healthy/IMG_20190419_124427.jpg
569,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195041.jpg
570,LeafBlast,preprocessed/LeafBlast/IMG_20190420_194957.jpg
571,Healthy,preprocessed/Healthy/IMG_20190419_095648.jpg
572,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194252.jpg
573,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194221.jpg
574,Hispa,preprocessed/Hispa/IMG_20190419_114451.jpg
575,Healthy,preprocessed/Healthy/IMG_20190419_125021.jpg
576,Hispa,preprocessed/Hispa/IMG_20190419_144202.jpg
577,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172630.jpg
578,LeafBlast,preprocessed/LeafBlast/IMG_20190420_194946.jpg
579,LeafBlast,preprocessed/LeafBlast/IMG_3053.jpg
580,LeafBlast,preprocessed/LeafBlast/IMG_20190419_145412.jpg
581,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195243.jpg
582,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194712.jpg
583,Healthy,preprocessed/Healthy/IMG_20190421_195834.jpg
584,Healthy,preprocessed/Healthy/IMG_20190419_095003.jpg
585,BrownSpot,preprocessed/BrownSpot/IMG_20190420_200358.jpg
586,LeafBlast,preprocessed/LeafBlast/IMG_20190419_114002.jpg
587,LeafBlast,preprocessed/LeafBlast/IMG_20190419_175205.jpg
588,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194246.jpg
589,BrownSpot,preprocessed/BrownSpot/IMG_20190420_193536.jpg
590,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194216.jpg
591,Healthy,preprocessed/Healthy/IMG_20190424_130528.jpg
592,LeafBlast,preprocessed/LeafBlast/IMG_5516.jpg
593,Healthy,preprocessed/Healthy/IMG_20190419_172946.jpg
594,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194619.jpg
595,Healthy,preprocessed/Healthy/IMG_20190419_172343.jpg
596,Healthy,preprocessed/Healthy/IMG_20190419_174221.jpg
597,Healthy,preprocessed/Healthy/IMG_20190419_103606.jpg
598,Hispa,preprocessed/Hispa/IMG_20190419_172753.jpg
599,Healthy,preprocessed/Healthy/IMG_20190419_115117.jpg
600,LeafBlast,preprocessed/LeafBlast/IMG_20190419_153244.jpg
601,LeafBlast,preprocessed/LeafBlast/IMG_20190419_175223.jpg
602,Hispa,preprocessed/Hispa/IMG_20190419_152718.jpg
603,Healthy,preprocessed/Healthy/IMG_20190419_102254.jpg
604,Healthy,preprocessed/Healthy/IMG_20190419_171016.jpg
605,Hispa,preprocessed/Hispa/IMG_20190419_145533.jpg
606,LeafBlast,preprocessed/LeafBlast/IMG_20190420_195307.jpg
607,Healthy,preprocessed/Healthy/IMG_20190424_130136.jpg
608,Healthy,preprocessed/Healthy/IMG_20190419_171013.jpg
609,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190330.jpg
610,Healthy,preprocessed/Healthy/IMG_20190424_133724.jpg
611,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190323.jpg
612,Hispa,preprocessed/Hispa/IMG_20190419_134701.jpg
613,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194830.jpg
614,Hispa,preprocessed/Hispa/IMG_20190419_095315.jpg
615,Healthy,preprocessed/Healthy/IMG_20190419_164305.jpg
616,LeafBlast,preprocessed/LeafBlast/IMG_20190419_100509.jpg
617,Healthy,preprocessed/Healthy/IMG_20190419_124738.jpg
618,Hispa,preprocessed/Hispa/IMG_20190419_134321.jpg
619,LeafBlast,preprocessed/LeafBlast/IMG_20190419_123910.jpg
620,Healthy,preprocessed/Healthy/IMG_20190419_094953.jpg
621,LeafBlast,preprocessed/LeafBlast/IMG_5499.jpg
622,Healthy,preprocessed/Healthy/IMG_20190419_172347.jpg
623,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195052.jpg
624,LeafBlast,preprocessed/LeafBlast/IMG_20190420_190737.jpg
625,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190653.jpg
626,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195150.jpg
627,Healthy,preprocessed/Healthy/IMG_20190419_123642.jpg
628,Hispa,preprocessed/Hispa/IMG_20190420_194404.jpg
629,Healthy,preprocessed/Healthy/IMG_20190419_140153.jpg
630,Hispa,preprocessed/Hispa/IMG_20190419_162904.jpg
631,LeafBlast,preprocessed/LeafBlast/IMG_20190420_190749.jpg
632,Healthy,preprocessed/Healthy/IMG_20190420_190017.jpg
633,Healthy,preprocessed/Healthy/IMG_3132.jpg
634,BrownSpot,preprocessed/BrownSpot/IMG_3161.jpg
635,Hispa,preprocessed/Hispa/IMG_20190419_174056.jpg
636,LeafBlast,preprocessed/LeafBlast/IMG_4833.jpg
637,Healthy,preprocessed/Healthy/IMG_20190419_144828.jpg
638,LeafBlast,preprocessed/LeafBlast/IMG_20190419_140015.jpg
639,Healthy,preprocessed/Healthy/IMG_20190424_133636.jpg
640,LeafBlast,preprocessed/LeafBlast/IMG_20190419_170723.jpg
641,Healthy,preprocessed/Healthy/IMG_20190424_133242.jpg
642,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195106.jpg
643,Hispa,preprocessed/Hispa/IMG_20190419_094254.jpg
644,LeafBlast,preprocessed/LeafBlast/IMG_20190419_174017.jpg
645,Healthy,preprocessed/Healthy/IMG_20190424_125837.jpg
646,LeafBlast,preprocessed/LeafBlast/IMG_20190420_190829.jpg
647,Healthy,preprocessed/Healthy/IMG_20190419_130116.jpg
648,LeafBlast,preprocessed/LeafBlast/IMG_4952.jpg
649,Healthy,preprocessed/Healthy/IMG_20190419_133951.jpg
650,Healthy,preprocessed/Healthy/IMG_20190419_162952.jpg
651,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112216.jpg
652,BrownSpot,preprocessed/BrownSpot/IMG_20190424_134125.jpg
653,LeafBlast,preprocessed/LeafBlast/IMG_20190419_140348.jpg
654,LeafBlast,preprocessed/LeafBlast/IMG_20190419_114718.jpg
655,LeafBlast,preprocessed/LeafBlast/IMG_4951.jpg
656,LeafBlast,preprocessed/LeafBlast/IMG_5514.jpg
657,Healthy,preprocessed/Healthy/IMG_20190419_163322.jpg
658,LeafBlast,preprocessed/LeafBlast/IMG_20190419_132023.jpg
659,Hispa,preprocessed/Hispa/IMG_20190419_161945.jpg
660,LeafBlast,preprocessed/LeafBlast/IMG_20190419_173958.jpg
661,Healthy,preprocessed/Healthy/IMG_20190419_170431.jpg
662,Healthy,preprocessed/Healthy/IMG_20190424_131011.jpg
663,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195438.jpg
664,LeafBlast,preprocessed/LeafBlast/IMG_20190419_100625.jpg
665,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190334.jpg
666,LeafBlast,preprocessed/LeafBlast/IMG_20190419_170811.jpg
667,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195239.jpg
668,BrownSpot,preprocessed/BrownSpot/IMG_3224.jpg
669,Healthy,preprocessed/Healthy/IMG_20190421_195312.jpg
670,Healthy,preprocessed/Healthy/IMG_20190419_095448.jpg
671,BrownSpot,preprocessed/BrownSpot/IMG_3242.jpg
672,Healthy,preprocessed/Healthy/IMG_20190419_171222.jpg
673,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112247.jpg
674,Healthy,preprocessed/Healthy/IMG_20190424_132442.jpg
675,Healthy,preprocessed/Healthy/IMG_20190419_135959.jpg
676,Healthy,preprocessed/Healthy/IMG_20190419_133856.jpg
677,BrownSpot,preprocessed/BrownSpot/IMG_3073.jpg
678,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194920.jpg
679,LeafBlast,preprocessed/LeafBlast/IMG_20190419_132305.jpg
680,Healthy,preprocessed/Healthy/IMG_20190424_130604.jpg
681,Healthy,preprocessed/Healthy/IMG_20190419_135815.jpg
682,Healthy,preprocessed/Healthy/IMG_20190419_112937.jpg
683,Healthy,preprocessed/Healthy/IMG_20190419_095629.jpg
684,BrownSpot,preprocessed/BrownSpot/IMG_4906.jpg
685,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194810.jpg
686,Healthy,preprocessed/Healthy/IMG_20190419_162134.jpg
687,Hispa,preprocessed/Hispa/IMG_20190419_161136.jpg
688,Healthy,preprocessed/Healthy/IMG_20190419_100218.jpg
689,Healthy,preprocessed/Healthy/IMG_20190419_165326.jpg
690,Healthy,preprocessed/Healthy/IMG_20190419_134637.jpg
691,Hispa,preprocessed/Hispa/IMG_20190419_124748.jpg
692,Hispa,preprocessed/Hispa/IMG_20190419_172746.jpg
693,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195413.jpg
694,LeafBlast,preprocessed/LeafBlast/IMG_3094.jpg
695,Healthy,preprocessed/Healthy/IMG_20190424_133725.jpg
696,LeafBlast,preprocessed/LeafBlast/IMG_3084.jpg
697,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195254.jpg
698,Hispa,preprocessed/Hispa/IMG_20190419_173216.jpg
699,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194828.jpg
700,Healthy,preprocessed/Healthy/IMG_20190419_101031.jpg
701,Healthy,preprocessed/Healthy/IMG_20190424_133556.jpg
702,Healthy,preprocessed/Healthy/IMG_20190419_172336.jpg
703,LeafBlast,preprocessed/LeafBlast/IMG_3022.jpg
704,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195703.jpg
705,Healthy,preprocessed/Healthy/IMG_20190424_130433.jpg
706,LeafBlast,preprocessed/LeafBlast/IMG_4919.jpg
707,LeafBlast,preprocessed/LeafBlast/IMG_20190419_162839.jpg
708,Healthy,preprocessed/Healthy/IMG_20190419_162743.jpg
709,Healthy,preprocessed/Healthy/IMG_20190424_130621.jpg
710,Healthy,preprocessed/Healthy/IMG_20190424_132516.jpg
711,Hispa,preprocessed/Hispa/IMG_20190419_094850.jpg
712,Healthy,preprocessed/Healthy/IMG_20190419_171301.jpg
713,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194611.jpg
714,Healthy,preprocessed/Healthy/IMG_20190419_145326.jpg
715,Healthy,preprocessed/Healthy/IMG_20190424_130013.jpg
716,Hispa,preprocessed/Hispa/IMG_20190419_173225.jpg
717,LeafBlast,preprocessed/LeafBlast/IMG_20190419_145413.jpg
718,Healthy,preprocessed/Healthy/IMG_20190419_144722.jpg
719,BrownSpot,preprocessed/BrownSpot/IMG_20190420_193952.jpg
720,BrownSpot,preprocessed/BrownSpot/IMG_3226.jpg
721,Healthy,preprocessed/Healthy/IMG_20190420_194337.jpg
722,LeafBlast,preprocessed/LeafBlast/IMG_20190419_144834.jpg
723,Hispa,preprocessed/Hispa/IMG_20190419_171922.jpg
724,Healthy,preprocessed/Healthy/IMG_20190424_130618.jpg
725,LeafBlast,preprocessed/LeafBlast/IMG_20190419_132021.jpg
726,Healthy,preprocessed/Healthy/IMG_20190420_190032.jpg
727,Hispa,preprocessed/Hispa/IMG_20190419_130353.jpg
728,BrownSpot,preprocessed/BrownSpot/IMG_5511.jpg
729,Healthy,preprocessed/Healthy/IMG_20190420_193501.jpg
730,Healthy,preprocessed/Healthy/IMG_20190419_113408.jpg
731,Healthy,preprocessed/Healthy/IMG_20190419_112046.jpg
732,LeafBlast,preprocessed/LeafBlast/IMG_20190419_105602.jpg
733,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190356.jpg
734,Healthy,preprocessed/Healthy/IMG_20190424_133812.jpg
735,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172855.jpg
736,Hispa,preprocessed/Hispa/IMG_20190419_165642.jpg
737,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110347.jpg
738,Healthy,preprocessed/Healthy/IMG_20190419_172121.jpg
739,Hispa,preprocessed/Hispa/IMG_20190419_161739.jpg
740,LeafBlast,preprocessed/LeafBlast/IMG_20190420_195254.jpg
741,BrownSpot,preprocessed/BrownSpot/IMG_4901.jpg
742,LeafBlast,preprocessed/LeafBlast/IMG_20190419_105659.jpg
743,LeafBlast,preprocessed/LeafBlast/IMG_20190419_100616.jpg
744,Healthy,preprocessed/Healthy/IMG_20190419_103238.jpg
745,Healthy,preprocessed/Healthy/IMG_20190419_163133.jpg
746,LeafBlast,preprocessed/LeafBlast/IMG_20190419_174310.jpg
747,Healthy,preprocessed/Healthy/IMG_20190419_095609.jpg
748,LeafBlast,preprocessed/LeafBlast/IMG_5502.jpg
749,Healthy,preprocessed/Healthy/IMG_20190424_133149.jpg
750,Healthy,preprocessed/Healthy/IMG_20190419_123951.jpg
751,LeafBlast,preprocessed/LeafBlast/IMG_20190419_161517.jpg
752,Hispa,preprocessed/Hispa/IMG_20190419_173251.jpg
753,LeafBlast,preprocessed/LeafBlast/IMG_20190419_175423.jpg
754,Healthy,preprocessed/Healthy/IMG_20190424_133920.jpg
755,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112220.jpg
756,LeafBlast,preprocessed/LeafBlast/IMG_20190419_105606.jpg
757,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190642.jpg
758,Healthy,preprocessed/Healthy/IMG_20190419_134347.jpg
759,BrownSpot,preprocessed/BrownSpot/IMG_20190420_191021.jpg
760,Healthy,preprocessed/Healthy/IMG_20190424_133238.jpg
761,Healthy,preprocessed/Healthy/IMG_20190424_132054.jpg
762,Healthy,preprocessed/Healthy/IMG_20190419_134420.jpg
763,Hispa,preprocessed/Hispa/IMG_20190419_144637.jpg
764,LeafBlast,preprocessed/LeafBlast/IMG_20190419_175212.jpg
765,Healthy,preprocessed/Healthy/IMG_20190419_095758.jpg
766,Healthy,preprocessed/Healthy/IMG_20190424_130825.jpg
767,LeafBlast,preprocessed/LeafBlast/IMG_4907.jpg
768,Healthy,preprocessed/Healthy/IMG_20190421_195758.jpg
769,Healthy,preprocessed/Healthy/IMG_20190424_131531.jpg
770,BrownSpot,preprocessed/BrownSpot/IMG_4905.jpg
771,BrownSpot,preprocessed/BrownSpot/IMG_20190420_193533.jpg
772,Hispa,preprocessed/Hispa/IMG_20190424_132356.jpg
773,Hispa,preprocessed/Hispa/IMG_20190419_171900.jpg
774,Healthy,preprocessed/Healthy/IMG_20190419_163140.jpg
775,LeafBlast,preprocessed/LeafBlast/IMG_4768.jpg
776,LeafBlast,preprocessed/LeafBlast/IMG_20190419_113457.jpg
777,Healthy,preprocessed/Healthy/IMG_20190419_100701.jpg
778,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194710.jpg
779,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195230.jpg
780,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112608.jpg
781,Healthy,preprocessed/Healthy/IMG_20190419_134352.jpg
782,Healthy,preprocessed/Healthy/IMG_4956.jpg
783,Hispa,preprocessed/Hispa/IMG_20190420_194642.jpg
784,Healthy,preprocessed/Healthy/IMG_20190419_134559.jpg
785,Healthy,preprocessed/Healthy/IMG_20190424_133838.jpg
786,LeafBlast,preprocessed/LeafBlast/IMG_20190419_124542.jpg
787,LeafBlast,preprocessed/LeafBlast/IMG_20190420_194945.jpg
788,Healthy,preprocessed/Healthy/IMG_20190419_164955.jpg
789,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194507.jpg
790,LeafBlast,preprocessed/LeafBlast/IMG_4920.jpg
791,Healthy,preprocessed/Healthy/IMG_20190420_194712_1.jpg
792,Healthy,preprocessed/Healthy/IMG_20190419_172914.jpg
793,LeafBlast,preprocessed/LeafBlast/IMG_20190420_193731.jpg
794,Healthy,preprocessed/Healthy/IMG_3232.jpg
795,BrownSpot,preprocessed/BrownSpot/IMG_20190420_191114.jpg
796,Healthy,preprocessed/Healthy/IMG_20190424_133711.jpg
797,Healthy,preprocessed/Healthy/IMG_20190419_152551.jpg
798,Healthy,preprocessed/Healthy/IMG_20190419_164107.jpg
799,Healthy,preprocessed/Healthy/IMG_20190419_124032.jpg
800,Healthy,preprocessed/Healthy/IMG_20190419_144243.jpg
801,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194805.jpg
802,LeafBlast,preprocessed/LeafBlast/IMG_20190419_145347.jpg
803,Hispa,preprocessed/Hispa/IMG_20190419_161346.jpg
804,LeafBlast,preprocessed/LeafBlast/IMG_4839.jpg
805,Healthy,preprocessed/Healthy/IMG_20190419_165115.jpg
806,BrownSpot,preprocessed/BrownSpot/IMG_20190424_130627.jpg
807,Healthy,preprocessed/Healthy/IMG_20190419_145234.jpg
808,LeafBlast,preprocessed/LeafBlast/IMG_20190419_162724.jpg
809,Healthy,preprocessed/Healthy/IMG_20190419_145538.jpg
810,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112154.jpg
811,Hispa,preprocessed/Hispa/IMG_20190419_100047.jpg
812,BrownSpot,preprocessed/BrownSpot/IMG_20190424_131754.jpg
813,Healthy,preprocessed/Healthy/IMG_20190419_134756.jpg
814,LeafBlast,preprocessed/LeafBlast/IMG_20190419_113447.jpg
815,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110637.jpg
816,Healthy,preprocessed/Healthy/IMG_20190424_131418.jpg
